model_key,model,item_id,word,target,distractor,neutral_word,hook_name,triplet_selected_layer,control_type,perm,donor_perm_index,donor_item_id,donor_word,donor_target,m_clean,m_corrupt,m_matched,m_patched,target_logit_delta,distractor_logit_delta
qwen25_15b_base,qwen25_15b_base,16,clean,dirty,neat,case,blocks.3.hook_resid_pre,3,item_mismatched_clean,3,22,24,loud,quiet,11.770861625671388,11.655635833740234,11.539112091064451,-3.5689682960510254,-16.944427490234375,-1.719822883605957
qwen25_15b_base,qwen25_15b_base,17,dirty,clean,filthy,slot,blocks.3.hook_resid_pre,3,item_mismatched_clean,3,25,27,confusing,clear,12.38015079498291,10.20120620727539,12.23560905456543,12.35951805114746,-5.205707550048828,-7.364019393920898
qwen25_15b_base,qwen25_15b_base,18,rich,poor,wealthy,key,blocks.3.hook_resid_pre,3,item_mismatched_clean,3,17,18,rich,poor,9.482012748718262,6.065448760986328,9.701824188232422,9.701824188232422,-0.6167392730712891,-4.253114700317383
qwen25_15b_base,qwen25_15b_base,19,poor,rich,needy,word,blocks.3.hook_resid_pre,3,item_mismatched_clean,3,11,12,strong,weak,10.778328895568848,8.261961936950684,11.05996799468994,-1.6639976501464844,-15.452539443969728,-5.5265793800354
qwen25_15b_base,qwen25_15b_base,20,safe,dangerous,secure,group,blocks.3.hook_resid_pre,3,item_mismatched_clean,3,15,16,clean,dirty,9.238420486450195,7.740632057189941,9.090423583984377,4.169258117675781,-9.728008270263672,-6.156634330749512
qwen25_15b_base,qwen25_15b_base,21,dangerous,safe,risky,column,blocks.3.hook_resid_pre,3,item_mismatched_clean,3,27,29,full,empty,10.432592391967772,7.039134979248047,10.789079666137695,5.197299003601074,-11.898199081420898,-10.056363105773926
qwen25_15b_base,qwen25_15b_base,22,easy,hard,simple,image,blocks.3.hook_resid_pre,3,item_mismatched_clean,3,23,25,quiet,loud,7.907116889953613,7.976080894470215,8.023662567138672,3.604153633117676,-10.003796577453612,-5.631869316101074
qwen25_15b_base,qwen25_15b_base,24,loud,quiet,noisy,slot,blocks.3.hook_resid_pre,3,item_mismatched_clean,3,1,1,large,small,7.715483665466309,6.685754776000977,7.572153091430664,1.4933373928070068,-16.51961326599121,-11.32719612121582
qwen25_15b_base,qwen25_15b_base,25,quiet,loud,silent,record,blocks.3.hook_resid_pre,3,item_mismatched_clean,3,18,19,poor,rich,9.20207691192627,6.5422468185424805,9.311458587646484,-0.873415470123291,-14.25514316558838,-6.839480876922607
qwen25_15b_base,qwen25_15b_base,26,clear,confusing,plain,piece,blocks.3.hook_resid_pre,3,item_mismatched_clean,3,20,21,dangerous,safe,12.33932113647461,10.289478302001951,12.359646797180176,-4.899664402008057,-15.291366577148438,-0.1022243499755859
qwen25_15b_base,qwen25_15b_base,27,confusing,clear,unclear,letter,blocks.3.hook_resid_pre,3,item_mismatched_clean,3,28,31,light,dark,9.021692276000977,7.093455314636231,9.094441413879396,1.7892999649047852,-11.295738220214844,-5.991582870483398
qwen25_15b_base,qwen25_15b_base,28,empty,full,vacant,map,blocks.3.hook_resid_pre,3,item_mismatched_clean,3,16,17,dirty,clean,9.040450096130373,5.542851448059082,8.755380630493164,-3.4830760955810547,-10.012142181396484,-0.9862146377563475
qwen25_15b_base,qwen25_15b_base,29,full,empty,complete,view,blocks.3.hook_resid_pre,3,item_mismatched_clean,3,7,8,bright,dark,8.001910209655762,6.133519172668457,8.148582458496094,0.1638660430908203,-12.598621368408203,-6.628968238830566
qwen25_15b_base,qwen25_15b_base,31,light,dark,bright,object,blocks.3.hook_resid_pre,3,item_mismatched_clean,3,14,15,new,old,10.503399848937988,10.281180381774902,10.339159965515137,0.6636762619018555,-14.398270606994627,-4.780766487121582
qwen25_15b_base,qwen25_15b_base,32,narrow,wide,thin,entry,blocks.3.hook_resid_pre,3,item_mismatched_clean,3,26,28,empty,full,11.2926025390625,9.902610778808594,11.393965721130373,4.5734944343566895,-10.489645957946776,-5.160529613494873
qwen25_15b_base,qwen25_15b_base,35,shallow,deep,superficial,number,blocks.3.hook_resid_pre,3,item_mismatched_clean,3,4,5,sad,happy,9.784741401672363,8.95218563079834,10.158273696899414,0.1812152862548828,-14.256586074829102,-5.485616207122803
qwen25_15b_base,qwen25_15b_base,37,far,near,distant,cell,blocks.3.hook_resid_pre,3,item_mismatched_clean,3,3,3,cold,hot,9.389680862426758,7.845461845397949,9.633103370666504,1.779475212097168,-13.655778884887695,-7.589791774749756
qwen25_15b_base,qwen25_15b_base,0,small,big,tiny,marker,blocks.3.hook_resid_pre,3,item_mismatched_clean,4,10,11,soft,hard,10.089876174926758,6.494362831115723,10.30404567718506,2.115142822265625,-11.21912670135498,-6.839906692504883
qwen25_15b_base,qwen25_15b_base,1,large,small,big,unit,blocks.3.hook_resid_pre,3,item_mismatched_clean,4,30,35,shallow,deep,10.515905380249023,8.669569969177246,10.283549308776855,-1.064742088317871,-11.905701637268066,-2.171389579772949
qwen25_15b_base,qwen25_15b_base,2,hot,cold,warm,slot,blocks.3.hook_resid_pre,3,item_mismatched_clean,4,15,16,clean,dirty,7.092912673950195,4.594486236572266,6.884215354919434,0.7433252334594727,-13.500147819519045,-9.64898681640625
qwen25_15b_base,qwen25_15b_base,3,cold,hot,chilly,form,blocks.3.hook_resid_pre,3,item_mismatched_clean,4,25,27,confusing,clear,12.19146728515625,9.978981018066406,11.812416076660156,4.009114742279053,-13.981545448303224,-8.011678695678711
qwen25_15b_base,qwen25_15b_base,5,sad,happy,unhappy,shape,blocks.3.hook_resid_pre,3,item_mismatched_clean,4,21,22,easy,hard,8.76699161529541,7.745124816894531,8.745519638061523,1.6318049430847168,-15.764225959777832,-9.65090560913086
qwen25_15b_base,qwen25_15b_base,6,fast,slow,quick,step,blocks.3.hook_resid_pre,3,item_mismatched_clean,4,18,19,poor,rich,8.877756118774414,8.393024444580078,8.814040184020996,-4.040370941162109,-17.779495239257812,-5.346099376678467
qwen25_15b_base,qwen25_15b_base,7,slow,fast,sluggish,label,blocks.3.hook_resid_pre,3,item_mismatched_clean,4,20,21,dangerous,safe,13.73853874206543,11.971363067626951,13.717226028442385,5.962893009185791,-11.947989463806152,-5.93951940536499
qwen25_15b_base,qwen25_15b_base,8,bright,dark,shiny,symbol,blocks.3.hook_resid_pre,3,item_mismatched_clean,4,5,6,fast,slow,11.335858345031738,10.95973014831543,11.183833122253418,2.099510908126831,-16.799768447875977,-7.939549446105957
qwen25_15b_base,qwen25_15b_base,9,dark,bright,dim,code,blocks.3.hook_resid_pre,3,item_mismatched_clean,4,1,1,large,small,7.456315994262695,7.039393424987793,7.098257064819336,-2.740251064300537,-15.665794372558594,-5.8861494064331055
qwen25_15b_base,qwen25_15b_base,10,hard,soft,tough,field,blocks.3.hook_resid_pre,3,item_mismatched_clean,4,16,17,dirty,clean,9.448055267333984,8.082523345947266,9.530928611755373,0.7624692916870117,-13.614557266235352,-6.294503688812256
qwen25_15b_base,qwen25_15b_base,11,soft,hard,gentle,signal,blocks.3.hook_resid_pre,3,item_mismatched_clean,4,2,2,hot,cold,11.345891952514648,10.582443237304688,11.453547477722168,1.0822129249572754,-11.579916000366213,-2.079685688018799
qwen25_15b_base,qwen25_15b_base,12,strong,weak,powerful,letter,blocks.3.hook_resid_pre,3,item_mismatched_clean,4,6,7,slow,fast,9.656061172485352,8.856163024902344,9.76895809173584,-2.2052254676818848,-16.977519989013672,-5.916131019592285
qwen25_15b_base,qwen25_15b_base,13,weak,strong,frail,path,blocks.3.hook_resid_pre,3,item_mismatched_clean,4,3,3,cold,hot,14.195837020874023,12.48952293395996,14.129732131958008,2.906606912612915,-13.698484420776367,-4.115568161010742
qwen25_15b_base,qwen25_15b_base,14,old,new,aged,page,blocks.3.hook_resid_pre,3,item_mismatched_clean,4,24,26,clear,confusing,14.574623107910156,9.29080581665039,14.12637710571289,3.549330234527588,-12.778522491455078,-7.037046909332275
qwen25_15b_base,qwen25_15b_base,15,new,old,fresh,marker,blocks.3.hook_resid_pre,3,item_mismatched_clean,4,23,25,quiet,loud,10.033312797546388,8.323197364807129,10.257294654846191,-1.0466222763061523,-14.068037033081056,-4.698216915130615
qwen25_15b_base,qwen25_15b_base,16,clean,dirty,neat,case,blocks.3.hook_resid_pre,3,item_mismatched_clean,4,7,8,bright,dark,11.770861625671388,11.655635833740234,11.539112091064451,0.094339370727539,-14.884788513183594,-3.3234920501708984
qwen25_15b_base,qwen25_15b_base,17,dirty,clean,filthy,slot,blocks.3.hook_resid_pre,3,item_mismatched_clean,4,29,32,narrow,wide,12.38015079498291,10.20120620727539,12.23560905456543,5.5578203201293945,-13.031469345092772,-8.388083457946777
qwen25_15b_base,qwen25_15b_base,18,rich,poor,wealthy,key,blocks.3.hook_resid_pre,3,item_mismatched_clean,4,22,24,loud,quiet,9.482012748718262,6.065448760986328,9.701824188232422,0.4854249954223633,-14.338157653808594,-8.758132934570312
qwen25_15b_base,qwen25_15b_base,19,poor,rich,needy,word,blocks.3.hook_resid_pre,3,item_mismatched_clean,4,8,9,dark,bright,10.778328895568848,8.261961936950684,11.05996799468994,5.7559356689453125,-12.512939453125,-10.006913185119627
qwen25_15b_base,qwen25_15b_base,20,safe,dangerous,secure,group,blocks.3.hook_resid_pre,3,item_mismatched_clean,4,13,14,old,new,9.238420486450195,7.740632057189941,9.090423583984377,-4.501018524169922,-17.126739501953125,-4.885088443756104
qwen25_15b_base,qwen25_15b_base,21,dangerous,safe,risky,column,blocks.3.hook_resid_pre,3,item_mismatched_clean,4,31,37,far,near,10.432592391967772,7.039134979248047,10.789079666137695,2.5097875595092773,-13.764023780822754,-9.234676361083984
qwen25_15b_base,qwen25_15b_base,22,easy,hard,simple,image,blocks.3.hook_resid_pre,3,item_mismatched_clean,4,9,10,hard,soft,7.907116889953613,7.976080894470215,8.023662567138672,1.4274415969848633,-9.2388334274292,-2.690194129943848
qwen25_15b_base,qwen25_15b_base,24,loud,quiet,noisy,slot,blocks.3.hook_resid_pre,3,item_mismatched_clean,4,0,0,small,big,7.715483665466309,6.685754776000977,7.572153091430664,-1.225693702697754,-15.543106079101562,-7.631657123565674
qwen25_15b_base,qwen25_15b_base,25,quiet,loud,silent,record,blocks.3.hook_resid_pre,3,item_mismatched_clean,4,28,31,light,dark,9.20207691192627,6.5422468185424805,9.311458587646484,-5.251538276672363,-16.16472625732422,-4.370942115783691
qwen25_15b_base,qwen25_15b_base,26,clear,confusing,plain,piece,blocks.3.hook_resid_pre,3,item_mismatched_clean,4,19,20,safe,dangerous,12.33932113647461,10.289478302001951,12.359646797180176,5.036640167236328,-9.57570743560791,-4.322869300842285
qwen25_15b_base,qwen25_15b_base,27,confusing,clear,unclear,letter,blocks.3.hook_resid_pre,3,item_mismatched_clean,4,4,5,sad,happy,9.021692276000977,7.093455314636231,9.094441413879396,4.058448791503906,-12.10258674621582,-9.067580223083496
qwen25_15b_base,qwen25_15b_base,28,empty,full,vacant,map,blocks.3.hook_resid_pre,3,item_mismatched_clean,4,12,13,weak,strong,9.040450096130373,5.542851448059082,8.755380630493164,2.2154321670532227,-12.220499038696287,-8.89307975769043
qwen25_15b_base,qwen25_15b_base,29,full,empty,complete,view,blocks.3.hook_resid_pre,3,item_mismatched_clean,4,27,29,full,empty,8.001910209655762,6.133519172668457,8.148582458496094,8.148582458496094,-0.9494132995605468,-2.964476585388184
qwen25_15b_base,qwen25_15b_base,31,light,dark,bright,object,blocks.3.hook_resid_pre,3,item_mismatched_clean,4,11,12,strong,weak,10.503399848937988,10.281180381774902,10.339159965515137,2.9716293811798096,-12.802997589111328,-5.493446350097656
qwen25_15b_base,qwen25_15b_base,32,narrow,wide,thin,entry,blocks.3.hook_resid_pre,3,item_mismatched_clean,4,17,18,rich,poor,11.2926025390625,9.902610778808594,11.393965721130373,-3.8070011138916016,-14.287298202514648,-0.5776863098144531
qwen25_15b_base,qwen25_15b_base,35,shallow,deep,superficial,number,blocks.3.hook_resid_pre,3,item_mismatched_clean,4,14,15,new,old,9.784741401672363,8.95218563079834,10.158273696899414,0.5471611022949219,-13.936513900756836,-5.531489372253418
qwen25_15b_base,qwen25_15b_base,37,far,near,distant,cell,blocks.3.hook_resid_pre,3,item_mismatched_clean,4,26,28,empty,full,9.389680862426758,7.845461845397949,9.633103370666504,2.699091911315918,-13.050918579101562,-7.904548168182373
qwen25_15b_base,qwen25_15b_base,0,small,big,tiny,marker,blocks.3.hook_resid_pre,3,item_mismatched_clean,5,9,10,hard,soft,10.089876174926758,6.494362831115723,10.30404567718506,1.412522315979004,-11.69919776916504,-6.617357730865479
qwen25_15b_base,qwen25_15b_base,1,large,small,big,unit,blocks.3.hook_resid_pre,3,item_mismatched_clean,5,23,25,quiet,loud,10.515905380249023,8.669569969177246,10.283549308776855,-2.871233940124512,-13.460651397705078,-1.9198474884033203
qwen25_15b_base,qwen25_15b_base,2,hot,cold,warm,slot,blocks.3.hook_resid_pre,3,item_mismatched_clean,5,4,5,sad,happy,7.092912673950195,4.594486236572266,6.884215354919434,-3.707304000854492,-14.59195327758789,-6.290163040161133
qwen25_15b_base,qwen25_15b_base,3,cold,hot,chilly,form,blocks.3.hook_resid_pre,3,item_mismatched_clean,5,15,16,clean,dirty,12.19146728515625,9.978981018066406,11.812416076660156,5.550036430358887,-10.80673885345459,-6.37779426574707
qwen25_15b_base,qwen25_15b_base,5,sad,happy,unhappy,shape,blocks.3.hook_resid_pre,3,item_mismatched_clean,5,1,1,large,small,8.76699161529541,7.745124816894531,8.745519638061523,3.492148876190185,-15.99595832824707,-11.742982864379885
qwen25_15b_base,qwen25_15b_base,6,fast,slow,quick,step,blocks.3.hook_resid_pre,3,item_mismatched_clean,5,17,18,rich,poor,8.877756118774414,8.393024444580078,8.814040184020996,0.5254373550415039,-11.357653617858888,-3.4900665283203125
qwen25_15b_base,qwen25_15b_base,7,slow,fast,sluggish,label,blocks.3.hook_resid_pre,3,item_mismatched_clean,5,8,9,dark,bright,13.73853874206543,11.971363067626951,13.717226028442385,8.620190620422363,-9.79631805419922,-6.445145606994629
qwen25_15b_base,qwen25_15b_base,8,bright,dark,shiny,symbol,blocks.3.hook_resid_pre,3,item_mismatched_clean,5,27,29,full,empty,11.335858345031738,10.95973014831543,11.183833122253418,2.7950000762939453,-12.35554027557373,-4.190810203552246
qwen25_15b_base,qwen25_15b_base,9,dark,bright,dim,code,blocks.3.hook_resid_pre,3,item_mismatched_clean,5,16,17,dirty,clean,7.456315994262695,7.039393424987793,7.098257064819336,-0.0194005966186523,-11.384902954101562,-4.326108932495117
qwen25_15b_base,qwen25_15b_base,10,hard,soft,tough,field,blocks.3.hook_resid_pre,3,item_mismatched_clean,5,19,20,safe,dangerous,9.448055267333984,8.082523345947266,9.530928611755373,-5.672852039337158,-17.018665313720703,-3.263289451599121
qwen25_15b_base,qwen25_15b_base,11,soft,hard,gentle,signal,blocks.3.hook_resid_pre,3,item_mismatched_clean,5,7,8,bright,dark,11.345891952514648,10.582443237304688,11.453547477722168,2.502130508422852,-11.9429931640625,-3.8626809120178223
qwen25_15b_base,qwen25_15b_base,12,strong,weak,powerful,letter,blocks.3.hook_resid_pre,3,item_mismatched_clean,5,6,7,slow,fast,9.656061172485352,8.856163024902344,9.76895809173584,-2.2052254676818848,-16.977519989013672,-5.916131019592285
qwen25_15b_base,qwen25_15b_base,13,weak,strong,frail,path,blocks.3.hook_resid_pre,3,item_mismatched_clean,5,11,12,strong,weak,14.195837020874023,12.48952293395996,14.129732131958008,1.760149002075195,-8.26850700378418,2.460867404937744
qwen25_15b_base,qwen25_15b_base,14,old,new,aged,page,blocks.3.hook_resid_pre,3,item_mismatched_clean,5,10,11,soft,hard,14.574623107910156,9.29080581665039,14.12637710571289,4.269625186920166,-13.186656951904297,-8.165475845336914
qwen25_15b_base,qwen25_15b_base,15,new,old,fresh,marker,blocks.3.hook_resid_pre,3,item_mismatched_clean,5,0,0,small,big,10.033312797546388,8.323197364807129,10.257294654846191,1.367455005645752,-14.333151817321776,-7.3774094581604
qwen25_15b_base,qwen25_15b_base,16,clean,dirty,neat,case,blocks.3.hook_resid_pre,3,item_mismatched_clean,5,29,32,narrow,wide,11.770861625671388,11.655635833740234,11.539112091064451,0.3081903457641601,-16.45796775817871,-5.110522747039795
qwen25_15b_base,qwen25_15b_base,17,dirty,clean,filthy,slot,blocks.3.hook_resid_pre,3,item_mismatched_clean,5,2,2,hot,cold,12.38015079498291,10.20120620727539,12.23560905456543,5.503585815429688,-10.009660720825195,-5.312040328979492
qwen25_15b_base,qwen25_15b_base,18,rich,poor,wealthy,key,blocks.3.hook_resid_pre,3,item_mismatched_clean,5,18,19,poor,rich,9.482012748718262,6.065448760986328,9.701824188232422,-4.439576148986816,-10.721385955810549,-0.2163610458374023
qwen25_15b_base,qwen25_15b_base,19,poor,rich,needy,word,blocks.3.hook_resid_pre,3,item_mismatched_clean,5,22,24,loud,quiet,10.778328895568848,8.261961936950684,11.05996799468994,-0.7755088806152344,-14.961709976196287,-5.924238681793213
qwen25_15b_base,qwen25_15b_base,20,safe,dangerous,secure,group,blocks.3.hook_resid_pre,3,item_mismatched_clean,5,5,6,fast,slow,9.238420486450195,7.740632057189941,9.090423583984377,-2.795236110687256,-14.385202407836914,-3.849334716796875
qwen25_15b_base,qwen25_15b_base,21,dangerous,safe,risky,column,blocks.3.hook_resid_pre,3,item_mismatched_clean,5,21,22,easy,hard,10.432592391967772,7.039134979248047,10.789079666137695,-0.7982597351074219,-15.006410598754885,-7.169015884399414
qwen25_15b_base,qwen25_15b_base,22,easy,hard,simple,image,blocks.3.hook_resid_pre,3,item_mismatched_clean,5,28,31,light,dark,7.907116889953613,7.976080894470215,8.023662567138672,-0.6395378112792969,-12.335214614868164,-3.719595909118652
qwen25_15b_base,qwen25_15b_base,24,loud,quiet,noisy,slot,blocks.3.hook_resid_pre,3,item_mismatched_clean,5,14,15,new,old,7.715483665466309,6.685754776000977,7.572153091430664,0.9680962562561036,-14.879302978515623,-9.161643981933594
qwen25_15b_base,qwen25_15b_base,25,quiet,loud,silent,record,blocks.3.hook_resid_pre,3,item_mismatched_clean,5,25,27,confusing,clear,9.20207691192627,6.5422468185424805,9.311458587646484,-3.110198497772217,-13.181404113769531,-3.528959274291992
qwen25_15b_base,qwen25_15b_base,26,clear,confusing,plain,piece,blocks.3.hook_resid_pre,3,item_mismatched_clean,5,20,21,dangerous,safe,12.33932113647461,10.289478302001951,12.359646797180176,-4.899664402008057,-15.291366577148438,-0.1022243499755859
qwen25_15b_base,qwen25_15b_base,27,confusing,clear,unclear,letter,blocks.3.hook_resid_pre,3,item_mismatched_clean,5,31,37,far,near,9.021692276000977,7.093455314636231,9.094441413879396,3.5614824295043945,-11.872065544128418,-8.340092658996582
qwen25_15b_base,qwen25_15b_base,28,empty,full,vacant,map,blocks.3.hook_resid_pre,3,item_mismatched_clean,5,24,26,clear,confusing,9.040450096130373,5.542851448059082,8.755380630493164,2.013780117034912,-13.801246643066406,-10.272175788879396
qwen25_15b_base,qwen25_15b_base,29,full,empty,complete,view,blocks.3.hook_resid_pre,3,item_mismatched_clean,5,13,14,old,new,8.001910209655762,6.133519172668457,8.148582458496094,-0.8599967956542969,-10.735499382019045,-3.741983413696289
qwen25_15b_base,qwen25_15b_base,31,light,dark,bright,object,blocks.3.hook_resid_pre,3,item_mismatched_clean,5,30,35,shallow,deep,10.503399848937988,10.281180381774902,10.339159965515137,5.3012542724609375,-9.998661994934082,-5.018735885620117
